area,bedrooms,bathrooms,age,location,furnishing,parking,condition,price
1717.0,3,3,19,Metro City,Semi-Furnished,1,Good,11000000
1141.0,2,2,5,Metro City,Unfurnished,0,Good,5400000
1949.0,3,3,5,Metro City,Unfurnished,2,Good,12900000
1050.0,2,2,11,Metro City,Semi-Furnished,2,Poor,7500000
1070.0,2,2,19,Metro City,Semi-Furnished,1,Excellent,6000000
1197.0,2,2,0,Tier-1 City,Unfurnished,0,Excellent,4650000
673.0,1,1,6,Metro City,Semi-Furnished,1,Good,3700000
1440.0,5,5,11,Metro City,Semi-Furnished,1,Good,11000000
1144.0,2,2,13,Metro City,Fully Furnished,2,Excellent,6500000
1850.0,3,3,3,Metro City,Unfurnished,1,Good,12000000
1475.0,3,3,17,Metro City,Fully Furnished,1,Good,9600000
2025.0,3,4,3,Metro City,Unfurnished,0,Good,11500000
1050.0,2,2,12,Metro City,Semi-Furnished,1,Poor,7000000
2750.0,3,3,15,Rural Area,Unfurnished,2,Good,3350000
1640.0,3,3,11,Metro City,Semi-Furnished,1,Excellent,26800000
1155.0,2,2,14,Metro City,Semi-Furnished,0,Good,4600000
1695.0,3,3,21,Metro City,Unfurnished,2,Excellent,5000000
1185.0,2,2,22,Metro City,Semi-Furnished,0,Good,3800000
1000.0,2,2,12,Metro City,Semi-Furnished,0,Good,6600000
1225.0,2,2,2,Metro City,Semi-Furnished,1,Poor,5600000
1108.0,2,2,11,Tier-1 City,Fully Furnished,1,Good,4550000
500.0,1,1,1,Metro City,Semi-Furnished,0,Good,1700000
1300.0,3,2,25,Metro City,Fully Furnished,1,Good,6000000
900.0,2,2,12,Metro City,Unfurnished,1,Excellent,2700000
3900.0,4,5,11,Metro City,Unfurnished,0,Poor,41500000
450.0,1,1,0,Metro City,Unfurnished,1,Good,1100000
1060.0,2,2,6,Metro City,Semi-Furnished,1,Poor,5000000
6600.0,4,4,2,Metro City,Fully Furnished,1,Excellent,98600000
1330.0,2,2,7,Rural Area,Unfurnished,3,Good,1450000
1200.0,3,3,14,Tier-2 City,Unfurnished,1,Excellent,3500000
1725.0,3,2,16,Tier-1 City,Semi-Furnished,0,Good,11600000
1464.0,3,3,6,Metro City,Unfurnished,2,Excellent,5600000
1513.0,2,2,19,Metro City,Unfurnished,3,Good,6200000
3850.0,4,6,3,Rural Area,Fully Furnished,0,Good,2350000
755.0,2,2,17,Metro City,Semi-Furnished,1,Good,3750000
695.0,2,1,24,Rural Area,Semi-Furnished,1,Good,500000
1010.0,2,2,12,Metro City,Unfurnished,2,Excellent,5200000
2300.0,3,3,3,Metro City,Fully Furnished,2,Poor,12000000
1225.0,2,2,8,Metro City,Fully Furnished,1,Excellent,4800000
540.0,1,1,13,Metro City,Fully Furnished,1,Excellent,1650000
1100.0,2,2,6,Tier-1 City,Unfurnished,1,Good,3600000
3600.0,9,8,22,Metro City,Semi-Furnished,1,Excellent,16500000
1250.0,2,2,13,Metro City,Semi-Furnished,2,Excellent,9500000
600.0,2,2,22,Metro City,Semi-Furnished,1,Excellent,8000000
1717.0,3,3,14,Metro City,Semi-Furnished,1,Good,9900000
1200.0,2,2,19,Tier-2 City,Unfurnished,1,Good,2900000
1100.0,2,2,9,Metro City,Semi-Furnished,2,Good,6000000
1246.0,2,2,1,Metro City,Semi-Furnished,2,Excellent,6750000
4800.0,4,5,1,Tier-2 City,Unfurnished,2,Excellent,23200000
1000.0,5,4,9,Metro City,Unfurnished,2,Good,16000000
800.0,2,1,7,Metro City,Fully Furnished,1,Good,3200000
600.0,3,4,4,Metro City,Fully Furnished,0,Good,10000000
1200.0,5,7,17,Metro City,Fully Furnished,0,Good,12500000
1605.0,3,3,19,Metro City,Fully Furnished,1,Good,8500000
2100.0,4,3,15,Metro City,Semi-Furnished,1,Good,12500000
1630.0,3,3,2,Metro City,Semi-Furnished,1,Good,8500000
1140.0,2,2,17,Metro City,Semi-Furnished,1,Good,4650000
2200.0,5,7,1,Metro City,Unfurnished,2,Good,35000000
1000.0,2,2,1,Metro City,Semi-Furnished,2,Good,2900000
1272.0,2,2,22,Metro City,Fully Furnished,1,Good,9500000
1370.0,2,2,3,Metro City,Semi-Furnished,1,Good,17000000
784.0,1,1,0,Metro City,Semi-Furnished,1,Good,3550000
1200.0,3,3,23,Metro City,Semi-Furnished,1,Good,12800000
2999.97,6,6,18,Metro City,Semi-Furnished,2,Poor,11000000
1128.0,2,2,22,Metro City,Semi-Furnished,1,Excellent,6550000
1418.0,2,2,22,Metro City,Fully Furnished,0,Excellent,10300000
1200.0,6,4,10,Metro City,Fully Furnished,0,Excellent,22500000
1220.0,2,2,5,Tier-1 City,Unfurnished,2,Excellent,2500000
1965.0,3,4,3,Metro City,Fully Furnished,2,Good,12500000
1200.0,3,2,5,Metro City,Semi-Furnished,1,Poor,6800000
1749.0,4,4,19,Metro City,Fully Furnished,1,Good,9000000
600.0,7,7,7,Metro City,Unfurnished,2,Good,7300000
1101.0,2,2,4,Metro City,Unfurnished,2,Good,6600000
2690.0,4,4,8,Metro City,Semi-Furnished,1,Good,18500000
1280.0,3,3,1,Metro City,Semi-Furnished,1,Good,5000000
1450.0,2,1,4,Metro City,Fully Furnished,1,Good,23000000
1377.0,2,2,11,Tier-1 City,Unfurnished,0,Good,4900000
840.0,8,7,7,Tier-2 City,Fully Furnished,2,Excellent,5950000
1465.0,3,3,5,Metro City,Unfurnished,2,Good,7500000
1171.0,2,2,15,Metro City,Unfurnished,1,Good,7200000
1020.0,2,2,3,Metro City,Semi-Furnished,0,Poor,4900000
1430.0,3,2,7,Metro City,Unfurnished,2,Good,5600000
1210.0,2,2,21,Metro City,Fully Furnished,1,Good,5400000
1050.0,2,2,10,Metro City,Fully Furnished,1,Good,10300000
946.0,2,2,17,Tier-2 City,Unfurnished,1,Good,1750000
1090.0,2,2,14,Rural Area,Unfurnished,1,Good,550000
1500.0,4,4,5,Tier-1 City,Semi-Furnished,1,Good,15300000
416.0,1,1,5,Metro City,Fully Furnished,0,Good,1850000
1430.0,3,3,8,Metro City,Semi-Furnished,3,Good,7000000
1012.0,2,2,0,Metro City,Unfurnished,1,Good,5800000
1065.0,2,2,11,Tier-1 City,Semi-Furnished,1,Excellent,2500000
1200.0,5,3,1,Metro City,Fully Furnished,2,Good,18000000
1450.0,3,3,23,Metro City,Fully Furnished,1,Good,6250000
1445.0,3,2,4,Tier-1 City,Fully Furnished,1,Excellent,5950000
4827.0,4,4,0,Metro City,Fully Furnished,0,Good,40000000
1875.0,3,2,21,Metro City,Fully Furnished,0,Good,11000000
4600.0,9,9,4,Metro City,Unfurnished,1,Good,15000000
1200.0,5,6,4,Metro City,Semi-Furnished,1,Poor,14000000
1937.0,3,3,2,Rural Area,Unfurnished,1,Poor,2000000
1291.0,2,2,9,Metro City,Unfurnished,1,Good,7250000
1295.0,2,2,2,Metro City,Unfurnished,1,Good,7850000
1200.0,3,2,1,Metro City,Unfurnished,2,Excellent,5800000
1670.0,3,3,17,Metro City,Semi-Furnished,2,Good,5900000
1500.0,3,3,10,Rural Area,Semi-Furnished,2,Excellent,1550000
1110.0,2,2,15,Metro City,Fully Furnished,1,Good,4000000
1215.0,2,2,3,Metro City,Fully Furnished,2,Excellent,4300000
865.0,2,2,11,Metro City,Unfurnished,1,Excellent,3500000
1224.0,8,4,10,Metro City,Fully Furnished,0,Good,20000000
1280.0,3,2,5,Metro City,Semi-Furnished,2,Good,6000000
1428.0,3,2,3,Metro City,Semi-Furnished,0,Good,8000000
1404.0,2,2,16,Metro City,Unfurnished,1,Good,7000000
1175.0,2,2,0,Metro City,Semi-Furnished,2,Good,7050000
1540.0,3,3,6,Tier-2 City,Unfurnished,2,Good,1400000
1313.0,2,2,8,Metro City,Unfurnished,0,Good,7300000
1485.0,3,2,18,Metro City,Semi-Furnished,0,Good,6700000
2700.0,4,4,18,Metro City,Unfurnished,2,Poor,29500000
1010.0,3,2,8,Metro City,Unfurnished,2,Good,4500000
1654.0,3,3,10,Metro City,Semi-Furnished,2,Excellent,9800000
727.0,6,6,6,Metro City,Semi-Furnished,2,Good,6600000
3960.0,4,5,4,Metro City,Unfurnished,1,Excellent,38600000
3181.0,4,4,8,Metro City,Unfurnished,1,Good,22900000
1221.0,3,3,18,Metro City,Semi-Furnished,0,Good,6500000
3670.0,4,4,6,Metro City,Semi-Furnished,2,Good,30000000
1175.0,2,2,6,Metro City,Semi-Furnished,1,Good,7000000
1270.0,3,2,13,Metro City,Semi-Furnished,1,Poor,5100000
1391.0,3,2,8,Metro City,Semi-Furnished,1,Poor,6450000
1350.0,5,4,15,Tier-1 City,Unfurnished,1,Good,7800000
1020.0,2,2,8,Rural Area,Unfurnished,1,Good,500000
1935.0,3,3,3,Metro City,Semi-Furnished,1,Excellent,10200000
1464.0,3,3,9,Metro City,Fully Furnished,2,Excellent,5600000
1395.0,2,2,9,Tier-1 City,Fully Furnished,1,Good,5000000
1746.0,3,3,4,Metro City,Semi-Furnished,2,Good,8500000
1006.0,2,2,2,Metro City,Semi-Furnished,0,Good,4400000
1325.0,2,2,7,Metro City,Semi-Furnished,1,Good,11900000
1270.0,2,2,16,Metro City,Semi-Furnished,0,Good,10500000
3401.0,4,5,21,Metro City,Semi-Furnished,1,Good,23000000
1452.0,3,3,3,Metro City,Semi-Furnished,2,Excellent,9000000
1330.0,3,2,1,Metro City,Unfurnished,1,Excellent,4650000
1050.0,2,2,1,Metro City,Fully Furnished,3,Poor,4700000
1252.0,3,3,5,Metro City,Fully Furnished,3,Excellent,6100000
1830.0,4,4,3,Tier-1 City,Semi-Furnished,1,Poor,19250000
1150.0,2,2,1,Rural Area,Fully Furnished,1,Good,600000
1675.0,3,3,7,Metro City,Unfurnished,0,Good,6200000
1250.0,2,2,4,Metro City,Unfurnished,2,Excellent,9300000
1718.0,3,3,5,Metro City,Semi-Furnished,1,Good,9000000
1080.0,3,2,2,Metro City,Semi-Furnished,1,Good,7500000
1065.0,2,2,13,Rural Area,Semi-Furnished,1,Good,500000
4500.0,4,5,10,Tier-1 City,Semi-Furnished,0,Good,10650000
1277.0,2,2,3,Metro City,Unfurnished,2,Excellent,7700000
1455.0,3,2,2,Metro City,Fully Furnished,1,Poor,4500000
2650.0,3,3,9,Metro City,Unfurnished,3,Poor,12500000
1403.0,3,3,16,Metro City,Fully Furnished,1,Excellent,5150000
1194.0,2,2,10,Tier-2 City,Unfurnished,1,Good,1500000
1365.0,3,3,18,Metro City,Unfurnished,2,Good,5300000
2000.0,3,3,3,Metro City,Unfurnished,1,Excellent,10000000
1202.0,2,2,17,Metro City,Semi-Furnished,2,Good,6500000
1760.0,3,3,13,Metro City,Semi-Furnished,1,Poor,12700000
1428.0,3,2,2,Tier-1 City,Semi-Furnished,0,Excellent,4150000
1053.0,2,2,5,Metro City,Fully Furnished,0,Good,4400000
1160.0,2,2,16,Metro City,Fully Furnished,0,Good,5700000
1200.0,5,5,8,Metro City,Semi-Furnished,1,Excellent,9600000
1056.0,2,2,18,Metro City,Semi-Furnished,1,Poor,6800000
1419.59,3,2,4,Metro City,Semi-Furnished,1,Poor,5900000
600.0,8,4,15,Tier-2 City,Unfurnished,1,Good,5450000
1250.0,3,2,9,Metro City,Semi-Furnished,1,Excellent,4700000
1830.0,3,3,19,Tier-1 City,Unfurnished,0,Good,9700000
1465.0,3,3,10,Metro City,Unfurnished,0,Good,8000000
1400.0,3,3,4,Metro City,Unfurnished,2,Poor,7700000
1255.0,2,2,15,Rural Area,Semi-Furnished,2,Excellent,1250000
1788.0,3,3,22,Metro City,Semi-Furnished,2,Good,9850000
1485.0,3,3,1,Metro City,Unfurnished,1,Good,14000000
1616.0,3,3,23,Metro City,Fully Furnished,2,Good,9500000
1420.0,2,2,8,Metro City,Unfurnished,0,Good,13600000
800.0,6,6,3,Rural Area,Fully Furnished,1,Poor,950000
2100.0,3,3,1,Metro City,Semi-Furnished,1,Good,24000000
540.0,4,4,15,Metro City,Semi-Furnished,1,Good,8500000
1033.0,3,2,2,Tier-1 City,Semi-Furnished,2,Good,2050000
2400.0,4,4,2,Metro City,Semi-Furnished,2,Good,34400000
3951.0,4,4,3,Tier-2 City,Semi-Furnished,0,Good,8300000
900.0,2,2,15,Tier-2 City,Unfurnished,1,Good,1050000
613.0,1,1,2,Tier-1 City,Fully Furnished,2,Excellent,3350000
1400.0,5,6,4,Metro City,Semi-Furnished,1,Good,25200000
3000.0,6,4,5,Tier-2 City,Unfurnished,2,Excellent,12950000
1160.0,2,2,15,Metro City,Semi-Furnished,1,Good,4900000
4446.0,3,3,6,Metro City,Semi-Furnished,1,Excellent,41000000
1095.0,2,2,11,Metro City,Semi-Furnished,1,Excellent,3900000
1270.0,2,2,4,Metro City,Semi-Furnished,1,Good,9400000
1300.0,2,2,21,Metro City,Unfurnished,1,Excellent,12000000
1141.0,2,2,7,Metro City,Semi-Furnished,2,Good,4450000
1065.0,3,2,20,Metro City,Fully Furnished,2,Poor,3300000
880.0,2,1,1,Metro City,Fully Furnished,2,Good,1650000
1175.0,2,2,0,Metro City,Fully Furnished,1,Good,4700000
1800.0,3,3,16,Metro City,Semi-Furnished,1,Poor,20400000
2099.0,3,3,13,Metro City,Fully Furnished,2,Good,14700000
2214.0,3,3,19,Metro City,Unfurnished,2,Good,35000000
1174.0,2,2,19,Tier-2 City,Unfurnished,2,Good,2850000
1600.0,3,2,2,Metro City,Fully Furnished,2,Excellent,6500000
9600.0,5,5,4,Metro City,Fully Furnished,0,Good,55000000
1285.0,2,2,6,Metro City,Unfurnished,1,Good,9000000
2600.0,4,4,1,Metro City,Fully Furnished,2,Good,26000000
3500.0,3,4,1,Metro City,Semi-Furnished,0,Poor,18500000
1200.0,6,6,5,Metro City,Unfurnished,0,Good,12500000
1255.0,2,2,3,Metro City,Fully Furnished,2,Good,5250000
1950.2,3,3,2,Metro City,Unfurnished,1,Poor,26100000
1708.0,3,2,3,Tier-2 City,Unfurnished,2,Good,3300000
2400.0,3,3,19,Tier-1 City,Semi-Furnished,0,Good,14600000
1200.0,4,4,6,Metro City,Semi-Furnished,1,Good,13000000
1155.0,2,2,14,Tier-1 City,Semi-Furnished,1,Excellent,3750000
3450.0,3,5,18,Metro City,Semi-Furnished,2,Excellent,34800000
3300.0,4,4,12,Rural Area,Unfurnished,2,Poor,3250000
2760.0,4,4,16,Tier-1 City,Semi-Furnished,1,Good,11500000
1015.0,2,2,0,Metro City,Semi-Furnished,1,Excellent,4300000
600.0,3,3,4,Tier-1 City,Semi-Furnished,1,Excellent,4750000
975.0,2,2,2,Metro City,Semi-Furnished,2,Poor,3750000
1749.0,3,3,15,Tier-1 City,Fully Furnished,0,Good,7650000
1697.0,3,3,5,Metro City,Unfurnished,2,Good,11500000
2560.0,3,3,3,Metro City,Fully Furnished,1,Excellent,28800000
1000.0,5,4,25,Metro City,Semi-Furnished,1,Good,8000000
936.0,2,2,1,Tier-1 City,Semi-Furnished,1,Excellent,2900000
1100.0,2,2,16,Metro City,Unfurnished,1,Good,3850000
1400.0,3,2,3,Metro City,Unfurnished,1,Excellent,4050000
1595.0,3,3,5,Metro City,Fully Furnished,0,Good,7500000
1179.0,2,2,3,Metro City,Unfurnished,2,Good,5600000
1757.0,3,3,1,Metro City,Fully Furnished,0,Good,9800000
1360.0,3,2,12,Metro City,Unfurnished,2,Good,7050000
3040.0,2,2,12,Metro City,Semi-Furnished,1,Good,4800000
1132.0,2,2,5,Metro City,Unfurnished,0,Excellent,7950000
2700.0,4,4,6,Metro City,Semi-Furnished,1,Good,13000000
1410.0,3,2,17,Tier-1 City,Fully Furnished,1,Good,4000000
1500.0,3,3,2,Metro City,Fully Furnished,1,Good,8800000
1700.0,3,3,9,Metro City,Semi-Furnished,2,Excellent,8800000
1300.0,4,3,16,Metro City,Semi-Furnished,2,Good,7500000
1559.0,3,3,13,Metro City,Semi-Furnished,1,Good,12000000
1190.0,2,2,14,Metro City,Semi-Furnished,1,Good,5000000
3596.0,4,5,15,Metro City,Semi-Furnished,1,Good,27900000
1128.0,2,2,8,Metro City,Semi-Furnished,3,Good,6800000
1200.0,2,2,9,Metro City,Semi-Furnished,2,Good,4200000
1145.0,2,2,25,Metro City,Semi-Furnished,2,Good,4600000
740.0,2,2,8,Metro City,Semi-Furnished,1,Excellent,3700000
1100.0,3,2,6,Metro City,Unfurnished,1,Excellent,14500000
1205.0,2,2,10,Metro City,Semi-Furnished,2,Good,7900000
1200.0,3,3,1,Metro City,Semi-Furnished,1,Excellent,7000000
1200.0,3,2,13,Tier-1 City,Semi-Furnished,1,Good,4800000
850.0,2,2,6,Metro City,Fully Furnished,1,Excellent,2700000
550.0,2,1,18,Metro City,Semi-Furnished,2,Good,1500000
3000.0,6,6,13,Metro City,Semi-Furnished,1,Good,30000000
1350.0,3,3,5,Metro City,Fully Furnished,1,Excellent,15000000
1435.0,3,2,19,Metro City,Semi-Furnished,1,Excellent,6200000
1575.0,3,3,15,Tier-1 City,Semi-Furnished,1,Good,6900000
1450.0,3,3,4,Tier-1 City,Semi-Furnished,0,Excellent,3950000
1350.0,2,2,12,Metro City,Fully Furnished,1,Good,8800000
500.0,2,1,17,Metro City,Fully Furnished,3,Excellent,5500000
1684.0,3,3,9,Tier-1 City,Semi-Furnished,2,Good,6700000
1550.0,3,3,10,Metro City,Semi-Furnished,1,Good,6850000
1140.0,2,2,1,Metro City,Fully Furnished,1,Good,4000000
1365.0,2,2,0,Metro City,Unfurnished,0,Excellent,7300000
925.0,3,2,0,Metro City,Fully Furnished,3,Excellent,5000000
1297.0,2,2,21,Metro City,Fully Furnished,1,Good,9800000
1225.0,3,3,13,Metro City,Semi-Furnished,2,Good,3300000
1540.0,3,2,16,Tier-1 City,Semi-Furnished,1,Excellent,5200000
1842.0,3,3,3,Metro City,Fully Furnished,0,Good,11500000
1339.0,2,2,14,Metro City,Semi-Furnished,1,Good,5800000
1718.0,3,3,9,Metro City,Fully Furnished,3,Good,11900000
2000.0,3,3,18,Tier-2 City,Fully Furnished,1,Good,3450000
1438.0,2,2,7,Metro City,Unfurnished,0,Poor,10000000
850.0,3,3,23,Metro City,Unfurnished,1,Excellent,9500000
1320.0,2,2,12,Metro City,Semi-Furnished,0,Good,11000000
1200.0,2,2,0,Metro City,Semi-Furnished,1,Good,5500000
2990.0,4,4,1,Metro City,Semi-Furnished,1,Poor,24000000
2100.0,4,4,16,Metro City,Fully Furnished,1,Excellent,9500000
620.0,1,1,5,Metro City,Unfurnished,1,Good,2500000
6040.0,5,4,5,Tier-1 City,Unfurnished,1,Good,11200000
2238.0,3,3,8,Metro City,Semi-Furnished,2,Good,14000000
1235.0,2,2,5,Metro City,Semi-Furnished,1,Good,4350000
1300.0,3,2,12,Tier-2 City,Unfurnished,2,Good,1600000
7514.0,5,7,18,Metro City,Semi-Furnished,1,Good,150000000
1270.0,3,2,7,Metro City,Fully Furnished,0,Excellent,5100000
1200.0,2,2,1,Metro City,Unfurnished,1,Excellent,16000000
849.0,2,2,2,Metro City,Unfurnished,0,Poor,2550000
1140.0,2,2,19,Metro City,Unfurnished,2,Good,3600000
1500.0,4,3,18,Metro City,Unfurnished,0,Excellent,7000000
1434.0,3,3,12,Metro City,Semi-Furnished,1,Excellent,8400000
800.0,8,8,5,Metro City,Semi-Furnished,3,Good,14000000
1625.0,3,2,16,Tier-2 City,Fully Furnished,3,Good,2850000
1339.0,2,2,14,Metro City,Fully Furnished,1,Good,5500000
690.0,1,1,9,Metro City,Unfurnished,1,Good,4000000
2700.0,4,3,3,Metro City,Fully Furnished,1,Excellent,6800000
1194.0,2,2,19,Metro City,Semi-Furnished,2,Good,4700000
2420.0,3,3,18,Metro City,Fully Furnished,1,Good,18500000
1031.0,2,2,9,Metro City,Unfurnished,2,Good,5650000
1230.0,3,2,1,Metro City,Unfurnished,1,Good,5350000
1100.0,2,2,10,Metro City,Unfurnished,1,Good,7000000
1296.0,2,2,5,Metro City,Semi-Furnished,0,Excellent,8900000
2264.0,3,3,5,Metro City,Semi-Furnished,1,Good,15900000
1200.0,2,2,3,Metro City,Unfurnished,2,Good,7000000
1190.0,2,2,5,Metro City,Fully Furnished,1,Good,5000000
1300.0,2,2,12,Metro City,Semi-Furnished,1,Good,7500000
1230.0,2,2,0,Tier-1 City,Unfurnished,2,Good,3200000
1560.0,3,3,0,Metro City,Semi-Furnished,1,Good,9000000
1362.0,3,3,6,Metro City,Semi-Furnished,1,Good,6250000
450.0,1,1,1,Metro City,Semi-Furnished,0,Excellent,6000000
3000.0,5,4,5,Metro City,Unfurnished,1,Excellent,90000000
1330.0,2,2,12,Metro City,Semi-Furnished,1,Good,8700000
2400.0,4,4,8,Metro City,Semi-Furnished,1,Excellent,59500000
4000.0,7,7,10,Metro City,Unfurnished,2,Good,13000000
1818.0,3,3,0,Metro City,Semi-Furnished,1,Good,13500000
500.0,3,3,15,Metro City,Unfurnished,1,Good,10000000
1000.0,1,1,12,Metro City,Semi-Furnished,2,Good,6000000
1400.0,3,3,3,Tier-1 City,Semi-Furnished,1,Excellent,6500000
1075.0,3,2,11,Metro City,Semi-Furnished,1,Good,4700000
950.0,2,2,23,Metro City,Semi-Furnished,1,Good,6500000
1240.0,2,2,6,Tier-1 City,Unfurnished,1,Poor,3150000
1200.0,4,2,8,Metro City,Semi-Furnished,3,Excellent,14000000
1200.0,2,2,1,Tier-1 City,Fully Furnished,0,Good,2850000
920.0,2,2,6,Metro City,Unfurnished,0,Good,4600000
1330.0,3,2,1,Metro City,Fully Furnished,1,Poor,4400000
2679.0,4,5,0,Tier-1 City,Semi-Furnished,0,Good,16500000
4200.0,4,4,6,Metro City,Semi-Furnished,0,Poor,32500000
2400.0,3,3,5,Tier-2 City,Unfurnished,1,Poor,5600000
1430.0,2,2,8,Metro City,Semi-Furnished,2,Good,8800000
660.0,2,1,19,Metro City,Unfurnished,2,Good,1500000
1564.0,3,3,0,Tier-2 City,Fully Furnished,2,Good,4400000
1700.0,3,3,4,Metro City,Semi-Furnished,0,Good,25000000
1000.0,2,2,17,Tier-2 City,Semi-Furnished,1,Excellent,1600000
1046.0,2,2,3,Metro City,Unfurnished,2,Excellent,4800000
1339.0,2,2,18,Metro City,Semi-Furnished,1,Good,6700000
1405.0,3,2,19,Metro City,Unfurnished,1,Poor,5900000
1060.0,2,2,0,Metro City,Unfurnished,0,Excellent,6000000
3200.0,3,3,7,Metro City,Semi-Furnished,2,Excellent,26000000
410.0,1,1,9,Metro City,Semi-Furnished,1,Good,1500000
2400.0,5,5,7,Metro City,Fully Furnished,0,Excellent,8500000
1243.0,2,2,4,Rural Area,Semi-Furnished,1,Excellent,850000
1200.0,2,2,18,Metro City,Semi-Furnished,3,Good,13000000
1394.0,2,2,20,Tier-1 City,Fully Furnished,1,Good,7600000
960.0,2,2,17,Metro City,Unfurnished,0,Poor,5600000
1150.0,2,2,6,Metro City,Unfurnished,1,Good,3500000
1260.0,3,2,23,Metro City,Semi-Furnished,1,Excellent,6000000
1200.0,2,2,7,Rural Area,Semi-Furnished,1,Good,600000
1145.0,2,2,6,Tier-1 City,Unfurnished,1,Good,3250000
1200.0,2,2,11,Metro City,Fully Furnished,1,Good,3000000
1216.0,2,2,1,Metro City,Unfurnished,3,Poor,7000000
1564.0,3,3,18,Metro City,Fully Furnished,1,Good,10400000
1710.0,3,3,14,Metro City,Unfurnished,2,Excellent,6000000
800.0,2,2,17,Metro City,Fully Furnished,2,Good,4000000
861.0,2,2,1,Metro City,Unfurnished,3,Good,3450000
1005.0,2,1,2,Metro City,Fully Furnished,3,Excellent,11000000
1113.0,2,2,0,Metro City,Unfurnished,3,Poor,5000000
1400.0,3,3,11,Metro City,Fully Furnished,1,Good,6300000
1922.0,3,3,3,Metro City,Fully Furnished,2,Good,10600000
3300.0,5,5,1,Metro City,Fully Furnished,1,Excellent,24000000
1390.0,2,2,9,Tier-2 City,Semi-Furnished,0,Good,2650000
3500.0,4,4,1,Metro City,Fully Furnished,1,Good,70000000
1225.0,2,2,11,Metro City,Fully Furnished,0,Good,6500000
1485.0,3,2,8,Rural Area,Unfurnished,1,Poor,550000
2000.0,3,3,2,Tier-2 City,Unfurnished,1,Good,2500000
600.0,7,7,0,Metro City,Semi-Furnished,3,Excellent,9300000
965.0,2,2,5,Metro City,Semi-Furnished,1,Good,5600000
1156.0,2,2,2,Metro City,Unfurnished,1,Excellent,7200000
1290.0,2,2,1,Metro City,Semi-Furnished,0,Good,6900000
1380.0,2,2,0,Metro City,Fully Furnished,1,Good,6000000
1237.0,2,2,3,Metro City,Semi-Furnished,1,Good,7300000
1180.0,2,2,19,Metro City,Semi-Furnished,2,Good,12400000
1795.0,3,3,5,Metro City,Semi-Furnished,0,Good,14000000
1175.0,2,2,6,Metro City,Semi-Furnished,1,Good,5000000
1134.0,2,2,19,Metro City,Fully Furnished,2,Excellent,4000000
1480.0,2,2,24,Metro City,Semi-Furnished,2,Good,6500000
1691.0,3,3,10,Metro City,Unfurnished,0,Excellent,10400000
1400.0,3,2,4,Metro City,Fully Furnished,1,Good,4500000
1050.0,2,2,2,Metro City,Unfurnished,2,Good,5500000
1200.0,3,3,5,Metro City,Unfurnished,1,Poor,6800000
1200.0,5,3,1,Rural Area,Semi-Furnished,2,Good,2550000
1415.0,3,3,12,Metro City,Fully Furnished,1,Good,7800000
680.0,1,1,1,Metro City,Semi-Furnished,1,Good,4600000
1195.0,2,2,14,Metro City,Semi-Furnished,1,Excellent,7000000
1033.0,2,2,3,Metro City,Semi-Furnished,0,Good,5250000
2400.0,6,4,9,Metro City,Semi-Furnished,1,Good,60000000
1092.0,2,2,4,Metro City,Semi-Furnished,0,Good,4400000
1350.0,3,3,9,Metro City,Unfurnished,1,Good,5500000
1196.0,2,2,3,Tier-2 City,Unfurnished,2,Good,1750000
1200.0,4,5,2,Metro City,Semi-Furnished,0,Good,32500000
1520.0,3,2,12,Metro City,Semi-Furnished,1,Good,6100000
1208.0,3,3,2,Metro City,Semi-Furnished,0,Good,4500000
2010.0,3,3,18,Rural Area,Unfurnished,0,Good,1650000
3198.0,4,4,0,Metro City,Semi-Furnished,0,Good,25000000
1865.0,3,3,22,Metro City,Fully Furnished,2,Good,13900000
1243.0,2,2,10,Metro City,Semi-Furnished,2,Good,4600000
3596.0,4,5,2,Metro City,Unfurnished,2,Good,29700000
1250.0,2,2,6,Metro City,Fully Furnished,0,Poor,20000000
1200.0,4,3,6,Metro City,Semi-Furnished,1,Good,12500000
1846.0,3,3,12,Metro City,Fully Furnished,0,Good,30000000
1188.0,2,2,3,Metro City,Fully Furnished,1,Good,5000000
774.0,5,5,17,Metro City,Unfurnished,1,Good,7000000
2316.0,3,3,13,Metro City,Semi-Furnished,2,Excellent,12500000
1700.0,5,5,16,Metro City,Fully Furnished,0,Good,30000000
2546.0,3,3,14,Metro City,Unfurnished,0,Excellent,17000000
1639.5,3,3,10,Metro City,Fully Furnished,2,Excellent,9250000
3122.0,4,6,5,Metro City,Semi-Furnished,1,Good,23500000
1817.0,3,3,13,Metro City,Unfurnished,3,Good,10200000
1678.0,3,3,10,Metro City,Semi-Furnished,1,Good,12500000
1150.0,3,2,12,Metro City,Semi-Furnished,0,Excellent,5750000
1007.0,2,2,16,Tier-2 City,Semi-Furnished,0,Good,3000000
1450.0,3,2,0,Metro City,Semi-Furnished,1,Good,8500000
1680.0,3,3,12,Metro City,Semi-Furnished,1,Excellent,8500000
1095.0,2,2,17,Metro City,Semi-Furnished,1,Good,8550000
1130.0,3,3,1,Metro City,Unfurnished,2,Excellent,3800000
